33.94,37.16,0
33.97,37.16,0
34.01,37.09,0
34.09,37.02,0
34.11,36.89,0
34.07,36.82,0
34.09,36.82,0
34.1,36.78,0
34.18,36.78,0
34.27,36.68,0
34.29,36.58,0
34.33,36.47,0
34.34,36.41,0
34.4,36.34,0
34.43,36.27,0
34.33,36.34,0
34.31,36.41,0
34.3,36.47,0
34.37,36.51,0
34.39,36.41,0
34.37,36.27,0
34.33,36.34,0
34.36,36.41,0
34.47,36.37,0
34.54,36.27,0
34.59,36.2,0
34.61,36.13,0
34.6,36.06,0
34.62,36.13,0
34.61,36.09,0
34.59,36.13,0
34.56,36.13,0
34.51,36.27,0
34.47,36.41,0
34.43,36.65,0
34.36,36.96,0
34.23,37.3,0
34.16,37.37,0
34.09,37.44,0
34.1,37.47,0
34.1,37.51,0
34.1,37.51,0
34.14,37.57,0
34.11,37.51,0
34.16,37.47,0
34.2,37.44,0
34.22,37.37,0
34.15,37.4,0
34.12,37.51,0
34.1,37.57,0
33.95,37.71,0
33.94,37.95,0
33.89,38.19,0
33.89,38.33,0
33.86,38.39,0
33.83,38.43,0
33.82,38.39,0
33.76,38.39,0
33.73,38.43,0
33.68,38.53,0
33.65,38.63,0
33.6,38.67,0
33.6,38.67,0
33.57,38.74,0
33.57,38.84,0
33.51,38.8,0
33.45,39.01,0
33.51,39.28,0
33.58,39.28,0
33.56,39.08,0
33.43,39.21,0
33.4,39.35,0
33.43,39.42,0
33.45,39.45,0
33.4,39.42,0
33.39,39.48,0
33.4,39.48,0
33.37,39.52,0
33.3,39.62,0
33.23,39.72,0
33.18,39.86,0
33.19,39.96,0
33.2,39.99,0
33.18,40.03,0
33.23,39.96,0
33.11,39.89,0
33.08,39.96,0
33.04,40.03,0
33,40.13,0
32.98,40.03,0
32.96,39.82,0
32.93,39.62,0
32.91,39.79,0
32.88,39.82,0
32.84,39.82,0
32.83,39.76,0
32.84,39.69,0
32.84,39.76,0
32.9,39.76,0
32.98,39.72,0
32.97,39.65,0
32.95,39.76,0
32.95,39.89,0
32.96,40.03,0
32.87,40.2,0
32.83,40.37,0
32.81,40.33,0
32.76,40.3,0
32.72,40.37,0
32.7,40.3,0
32.66,39.93,0
32.68,39.69,0
32.69,39.96,0
32.69,40.16,0
32.63,40.2,0
32.57,40.3,0
32.49,40.37,0
32.42,40.43,0
32.36,40.57,0
32.36,40.57,0
32.36,40.37,0
32.35,40.26,0
32.35,40.09,0
32.38,40.06,0
32.38,40.06,0
32.37,39.89,0
32.39,39.86,0
32.39,39.82,0
32.42,39.82,0
32.4,39.76,0
32.35,39.76,0
32.32,39.79,0
32.31,39.86,0
32.32,39.96,0
32.28,40.09,0
32.31,40.09,0
32.34,40.26,0
32.39,40.23,0
32.43,40.23,0
32.46,40.16,0
32.52,40.09,0
32.56,40.03,0
32.59,39.93,0
32.6,39.93,0
32.58,39.89,0
32.6,39.86,0
32.59,39.93,0
32.64,39.96,0
32.65,39.82,0
32.63,39.82,0
32.64,39.89,0
32.67,39.76,0
32.71,39.62,0
32.74,39.42,0
32.74,39.35,0
32.71,39.48,0
32.76,39.48,0
32.78,39.45,0
32.79,39.45,0
32.85,39.42,0
32.87,39.38,0
32.85,39.35,0
32.83,39.42,0
32.85,39.45,0
32.9,39.38,0
32.93,39.28,0
32.97,39.18,0
32.93,39.08,0
32.95,39.01,0
32.96,39.01,0
32.97,39.01,0
32.99,39.11,0
32.97,39.35,0
33,39.42,0
33.02,39.45,0
32.98,39.69,0
32.96,39.76,0
32.93,39.76,0
32.95,39.76,0
32.95,39.69,0
32.94,39.69,0
32.99,39.69,0
33.02,39.59,0
32.96,39.55,0
32.92,39.65,0
32.96,39.65,0
33,39.62,0
33,39.55,0
33.01,39.48,0
33.02,39.48,0
32.98,39.55,0
32.99,39.62,0
32.94,39.69,0
32.89,39.82,0
32.83,39.89,0
32.75,40.13,0
32.78,40.3,0
32.76,40.23,0
32.77,40.26,0
32.83,40.2,0
32.87,40.16,0
32.89,40.03,0
32.89,39.99,0
32.92,39.96,0
32.94,39.93,0
32.97,39.89,0
32.98,39.86,0
32.93,39.62,0
32.91,39.38,0
32.92,39.14,0
32.94,39.08,0
32.93,39.08,0
32.92,39.08,0
32.87,39.04,0
32.81,38.97,0
32.76,38.87,0
32.7,38.87,0
32.66,38.94,0
32.6,39.04,0
32.51,39.21,0
32.44,39.35,0
32.42,39.42,0
32.39,39.48,0
32.37,39.48,0
32.34,39.52,0
32.33,39.48,0
32.33,39.48,0
32.31,39.48,0
32.25,39.55,0
32.23,39.59,0
32.15,39.55,0
32.13,39.59,0
32.16,39.62,0
32.18,39.62,0
32.18,39.72,0
32.16,39.69,0
32.16,39.72,0
32.15,39.72,0
32.18,39.72,0
32.19,39.69,0
32.2,39.69,0
32.2,39.69,0
32.2,39.76,0
32.18,39.82,0
32.17,39.89,0
32.15,39.93,0
32.17,39.89,0
32.18,39.82,0
32.19,39.76,0
32.22,39.76,0
32.24,39.69,0
32.27,39.62,0
32.27,39.65,0
32.26,39.65,0
32.21,39.69,0
32.23,39.72,0
32.22,39.72,0
32.21,39.69,0
32.23,39.69,0
32.21,39.76,0
32.19,39.86,0
32.23,39.86,0
32.26,39.82,0
32.28,39.76,0
32.31,39.65,0
32.31,39.62,0
32.33,39.62,0
32.34,39.65,0
32.34,39.79,0
32.31,39.96,0
32.28,40.06,0
32.33,40.16,0
32.3,40.16,0
32.3,40.09,0
32.29,40.03,0
32.31,39.99,0
32.31,40.09,0
32.32,40.09,0
32.31,40.16,0
32.26,40.23,0
32.26,40.26,0
32.26,40.3,0
32.29,40.3,0
32.29,40.26,0
32.27,40.26,0
32.25,40.3,0
32.25,40.26,0
32.25,40.3,0
32.28,40.33,0
32.28,40.3,0
32.3,40.2,0
32.27,40.09,0
32.31,40.16,0
32.34,40.09,0
32.36,40.09,0
32.32,40.03,0
32.31,40.06,0
32.35,40.06,0
32.37,40.03,0
32.4,39.99,0
32.43,39.96,0
32.43,39.93,0
32.47,39.89,0
32.48,39.96,0
32.48,39.89,0
32.48,39.79,0
32.43,39.76,0
32.45,39.65,0
32.49,39.62,0
32.54,39.62,0
32.55,39.59,0
32.54,39.55,0
32.58,39.55,0
32.53,39.62,0
32.55,39.82,0
32.59,39.89,0
32.59,39.89,0
32.56,40.03,0
32.57,40.06,0
32.53,40.03,0
32.52,40.03,0
32.51,39.99,0
32.47,39.82,0
32.48,39.79,0
32.55,39.72,0
32.6,39.62,0
32.65,39.55,0
32.71,39.52,0
32.71,39.52,0
32.71,39.48,0
32.69,39.52,0
32.68,39.55,0
32.69,39.45,0
32.75,39.42,0
32.84,39.35,0
32.87,39.35,0
32.89,39.35,0
32.88,39.42,0
32.89,39.42,0
32.91,39.52,0
32.9,39.62,0
32.86,39.76,0
32.81,39.96,0
32.85,40.13,0
32.96,39.93,0
32.97,39.69,0
32.97,39.59,0
32.93,39.52,0
32.93,39.55,0
32.95,39.52,0
32.92,39.55,0
32.93,39.55,0
32.91,39.62,0
32.89,39.62,0
32.89,39.62,0
32.86,39.55,0
32.83,39.35,0
32.91,39.28,0
32.94,39.14,0
33.01,39.04,0
33,38.94,0
32.95,38.84,0
32.95,38.8,0
32.91,38.74,0
32.87,38.77,0
32.88,38.8,0
32.84,38.84,0
32.81,38.97,0
32.79,39.08,0
32.8,39.11,0
32.82,39.08,0
32.85,39.14,0
32.88,39.28,0
32.85,39.45,0
32.82,39.48,0
32.83,39.55,0
32.83,39.69,0
32.84,39.62,0
32.88,39.62,0
32.89,39.59,0
32.91,39.55,0
32.93,39.55,0
32.95,39.52,0
32.95,39.48,0
32.95,39.45,0
32.91,39.55,0
32.91,39.55,0
32.92,39.48,0
32.9,39.48,0
32.86,39.65,0
32.83,39.76,0
32.78,39.65,0
32.74,39.42,0
32.69,39.25,0
32.67,39.14,0
32.62,39.14,0
32.63,39.14,0
32.63,39.14,0
32.6,39.18,0
32.57,39.28,0
32.55,39.38,0
32.52,39.55,0
32.49,39.76,0
32.46,39.96,0
32.45,40.06,0
32.49,40.06,0
32.52,40.03,0
32.53,39.96,0
32.51,39.96,0
32.52,40.03,0
32.52,40.06,0
32.49,40.57,0
32.51,40.84,0
32.47,40.97,0
32.47,40.8,0
32.48,40.5,0
32.47,40.5,0
32.44,40.5,0
32.4,40.57,0
32.4,40.6,0
32.37,40.64,0
32.34,40.74,0
32.31,40.8,0
32.31,40.84,0
32.32,40.84,0
32.33,40.91,0
32.31,40.97,0
32.3,41.01,0
32.3,40.8,0
32.29,40.7,0
32.3,40.7,0
32.29,40.64,0
32.28,40.57,0
32.26,40.5,0
32.24,40.57,0
32.26,40.57,0
32.26,40.57,0
32.27,40.57,0
32.25,40.57,0
32.22,40.53,0
32.22,40.53,0
32.23,40.5,0
32.23,40.47,0
32.23,40.43,0
32.23,40.43,0
32.23,40.37,0
32.22,40.37,0
32.22,40.4,0
32.23,40.43,0
32.23,40.53,0
32.22,40.57,0
32.19,40.57,0
32.15,40.5,0
32.15,40.57,0
32.13,40.67,0
32.1,40.74,0
32.07,40.7,0
32.05,40.64,0
32.03,40.64,0
32.02,40.64,0
32.01,40.64,0
31.97,40.74,0
31.96,40.77,0
31.97,40.84,0
31.95,40.91,0
31.92,40.84,0
31.92,40.84,0
31.9,40.77,0
31.89,40.84,0
31.87,40.87,0
31.86,40.91,0
31.83,40.97,0
31.84,41.07,0
31.83,41.04,0
31.85,41.01,0
31.85,40.97,0
31.83,40.97,0
31.84,40.97,0
31.84,40.94,0
31.82,40.91,0
31.84,40.87,0
31.83,40.84,0
31.84,40.8,0
31.85,40.8,0
31.83,40.8,0
31.8,41.04,0
31.76,41.21,0
31.76,41.38,0
31.77,41.48,0
31.76,41.51,0
31.76,41.44,0
31.75,41.44,0
31.75,41.34,0
31.72,41.21,0
31.7,41.04,0
31.7,41.04,0
31.7,41.04,0
31.68,41.04,0
31.67,41.04,0
31.67,41.14,0
31.67,41.18,0
31.68,41.18,0
31.65,41.18,0
31.61,41.24,0
31.61,41.24,0
31.61,41.31,0
31.6,41.31,0
31.63,41.34,0
31.62,41.38,0
31.61,41.38,0
31.61,41.31,0
31.61,41.38,0
31.63,41.38,0
31.63,41.28,0
31.63,41.24,0
31.63,41.24,0
31.64,41.44,0
31.61,41.51,0
31.6,41.65,0
31.59,41.81,0
31.57,41.71,0
31.57,41.58,0
31.52,41.55,0
31.54,41.65,0
31.55,41.65,0
31.62,41.58,0
31.63,41.51,0
31.62,41.44,0
31.62,41.31,0
31.6,41.24,0
31.59,41.31,0
31.56,41.48,0
31.53,41.51,0
31.53,41.51,0
31.63,41.51,0
31.61,41.51,0
31.62,41.51,0
31.6,41.58,0
31.58,41.58,0
31.58,41.58,0
31.58,41.51,0
31.59,41.48,0
31.6,41.44,0
31.58,41.38,0
31.55,41.28,0
31.56,41.31,0
31.53,41.38,0
31.52,41.38,0
31.55,41.38,0
31.54,41.34,0
31.55,41.31,0
31.57,41.44,0
31.57,41.55,0
31.55,41.65,0
31.53,41.71,0
31.53,41.78,0
31.53,41.81,0
31.54,41.78,0
31.52,41.78,0
31.49,41.81,0
31.45,41.85,0
31.45,41.71,0
31.43,41.68,0
31.44,41.71,0
31.47,41.71,0
31.48,41.68,0
31.47,41.65,0
31.45,41.71,0
31.43,41.75,0
31.45,41.81,0
31.45,41.78,0
31.45,41.78,0
31.45,41.78,0
31.45,41.81,0
31.45,41.98,0
31.47,42.05,0
31.47,42.05,0
31.47,41.98,0
31.45,41.91,0
31.45,41.78,0
31.44,41.78,0
31.44,41.71,0
31.43,41.78,0
31.43,41.78,0
31.43,41.78,0
31.43,41.78,0
31.41,41.81,0
31.41,41.85,0
31.38,41.91,0
31.39,41.91,0
31.38,41.91,0
31.38,41.91,0
31.36,41.78,0
31.33,41.78,0
31.32,41.85,0
31.35,41.85,0
31.37,41.85,0
31.36,41.91,0
31.35,41.88,0
31.34,41.88,0
31.36,41.88,0
31.36,41.81,0
31.36,41.81,0
31.35,41.85,0
31.37,41.81,0
31.38,41.85,0
31.41,41.85,0
31.42,41.85,0
31.43,41.78,0
31.43,41.78,0
31.45,41.78,0
31.46,41.78,0
31.46,41.75,0
31.45,41.71,0
31.44,41.68,0
31.44,41.68,0
31.43,41.88,0
31.41,42.12,0
31.39,42.15,0
31.42,42.12,0
31.43,42.12,0
31.41,42.12,0
31.45,42.08,0
31.45,41.98,0
31.48,41.85,0
31.5,41.75,0
31.52,41.65,0
31.52,41.68,0
31.55,41.68,0
31.57,41.65,0
31.6,41.58,0
31.61,41.51,0
31.61,41.58,0
31.59,41.65,0
31.58,41.65,0
31.58,41.71,0
31.56,41.78,0
31.58,41.85,0
31.55,41.91,0
