27.61,46.82,0
27.61,46.82,0
27.61,46.79,0
27.63,46.69,0
27.63,46.62,0
27.64,46.56,0
27.64,46.56,0
27.65,46.52,0
27.65,46.52,0
27.66,46.49,0
27.66,46.49,0
27.67,46.49,0
27.67,46.49,0
27.67,46.49,0
27.67,46.52,0
27.67,46.52,0
27.67,46.52,0
27.67,46.49,0
27.68,46.49,0
27.69,46.46,0
27.7,46.46,0
27.71,46.46,0
27.72,46.43,0
27.71,46.43,0
27.72,46.43,0
27.71,46.46,0
27.72,46.49,0
27.72,46.49,0
27.73,46.49,0
27.73,46.43,0
27.73,46.46,0
27.73,46.43,0
27.74,46.46,0
27.74,46.46,0
27.74,46.46,0
27.75,46.46,0
27.75,46.43,0
27.75,46.39,0
27.75,46.36,0
27.76,46.36,0
27.77,46.36,0
27.77,46.33,0
27.78,46.3,0
27.78,46.3,0
27.79,46.33,0
27.79,46.33,0
27.79,46.36,0
27.79,46.36,0
27.81,46.33,0
27.81,46.33,0
27.81,46.33,0
27.81,46.33,0
27.81,46.36,0
27.81,46.36,0
27.81,46.36,0
27.8,46.36,0
27.81,46.36,0
27.81,46.36,0
27.81,46.36,0
27.81,46.36,0
27.82,46.39,0
27.83,46.43,0
27.83,46.43,0
27.84,46.49,0
27.83,46.49,0
27.84,46.49,0
27.84,46.49,0
27.83,46.49,0
27.83,46.46,0
27.82,46.43,0
27.83,46.43,0
27.83,46.43,0
27.84,46.43,0
27.84,46.39,0
27.85,46.43,0
27.85,46.43,0
27.85,46.49,0
27.85,46.56,0
27.85,46.59,0
27.84,46.62,0
27.85,46.59,0
27.85,46.62,0
27.86,46.66,0
27.87,46.66,0
27.87,46.62,0
27.87,46.62,0
27.85,46.59,0
27.86,46.59,0
27.87,46.62,0
27.87,46.69,0
27.87,46.75,0
27.87,46.75,0
27.85,46.82,0
27.87,46.82,0
27.86,46.85,0
27.88,46.85,0
27.86,46.89,0
27.86,46.92,0
27.87,46.95,0
27.88,46.98,0
27.87,47.02,0
27.88,46.98,0
27.89,46.98,0
27.89,46.98,0
27.88,46.95,0
27.88,47.02,0
27.89,47.02,0
27.9,47.02,0
27.89,47.02,0
27.88,47.05,0
27.88,47.02,0
27.89,47.02,0
27.89,47.02,0
27.87,47.18,0
27.86,47.21,0
27.85,47.21,0
27.84,47.08,0
27.83,46.85,0
27.82,46.89,0
27.79,46.92,0
27.78,46.89,0
27.77,46.79,0
27.75,46.92,0
27.75,46.98,0
27.73,47.02,0
27.73,46.95,0
27.71,46.89,0
27.69,46.89,0
27.7,47.05,0
27.7,47.18,0
27.69,47.28,0
27.67,47.11,0
27.66,47.15,0
27.64,47.15,0
27.64,47.21,0
27.62,47.02,0
27.62,47.11,0
27.61,47.11,0
27.61,47.08,0
27.58,47.08,0
27.56,47.11,0
27.55,47.15,0
27.54,47.08,0
27.53,47.08,0
27.52,46.98,0
27.51,47.05,0
27.5,47.15,0
27.49,47.15,0
27.49,47.28,0
27.48,47.21,0
27.47,47.31,0
27.47,47.47,0
27.47,47.47,0
27.46,47.41,0
27.46,47.44,0
27.46,47.44,0
27.44,47.44,0
27.45,47.41,0
27.43,47.28,0
27.43,47.28,0
27.42,47.41,0
27.42,47.34,0
27.43,47.44,0
27.41,47.47,0
27.41,47.34,0
27.41,47.41,0
27.41,47.47,0
27.4,47.24,0
27.38,47.21,0
27.38,47.34,0
27.37,47.34,0
27.38,47.38,0
27.38,47.44,0
27.37,47.34,0
27.35,47.31,0
27.36,47.28,0
27.35,47.34,0
27.35,47.31,0
27.34,47.28,0
27.33,47.31,0
27.34,47.38,0
27.32,47.24,0
27.32,47.15,0
27.3,47.02,0
27.3,47.21,0
27.31,47.34,0
27.31,47.31,0
27.31,47.31,0
27.3,51.87248936,4
27.3,51.87248936,4
27.29,51.87248936,4
27.27,51.87248936,4
27.26,51.87248936,4
27.25,51.87248936,4
27.24,51.87248936,4
27.25,51.87248936,4
27.25,51.87248936,4
27.24,51.87248936,4
27.25,51.87248936,4
27.25,51.87248936,4
27.25,51.87248936,4
27.23,51.87248936,4
27.23,51.87248936,4
27.24,51.87248936,4
27.22,51.87248936,4
27.22,51.87248936,4
27.22,51.87248936,4
27.21,51.87248936,4
27.21,51.87248936,4
27.2,51.87248936,4
27.17,51.87248936,4
27.19,51.87248936,4
27.18,51.87248936,4
27.17,51.87248936,4
27.17,51.87248936,4
27.17,51.87248936,4
27.17,51.87248936,4
27.17,51.87248936,4
27.15,51.87248936,4
27.16,51.87248936,4
27.15,51.87248936,4
27.16,51.87248936,4
27.16,51.87248936,4
27.15,51.87248936,4
27.15,51.87248936,4
27.13,51.87248936,4
27.15,51.87248936,4
27.15,51.87248936,4
27.14,51.87248936,4
27.13,51.87248936,4
27.14,51.87248936,4
27.13,51.87248936,4
27.13,51.87248936,4
27.13,51.87248936,4
27.11,51.87248936,4
27.08,51.87248936,4
27.09,51.87248936,4
27.11,51.87248936,4
27.09,51.87248936,4
27.07,51.87248936,4
27.08,51.87248936,4
27.11,51.87248936,4
27.11,51.87248936,4
27.11,51.87248936,4
27.12,51.87248936,4
27.13,51.87248936,4
27.13,51.87248936,4
27.12,51.87248936,4
27.09,51.87248936,4
27.09,51.87248936,4
27.05,51.87248936,4
27.04,51.87248936,4
27.05,51.87248936,4
27.06,51.87248936,4
27.07,51.87248936,4
27.07,51.87248936,4
27.05,51.87248936,4
27.04,51.87248936,4
27.04,51.87248936,4
27.04,51.87248936,4
27.03,51.87248936,4
27.04,51.87248936,4
27.06,51.87248936,4
27.07,51.87248936,4
27.06,51.87248936,4
27.06,51.87248936,4
27.04,51.87248936,4
27.05,51.87248936,4
27.06,51.87248936,4
27.06,51.87248936,4
27.07,51.87248936,4
27.06,51.87248936,4
27.07,51.87248936,4
27.06,51.87248936,4
27.06,51.87248936,4
27.06,51.87248936,4
27.05,51.87248936,4
27.06,51.87248936,4
